Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
163738,218416382,40.1728,1.2238,0.560226,-1,EB,0.00853552,0,1.19766,1.55819,1.12628,51.1292,1.69086,-2.45003,1,EE,0.014471,0,0,0.724371,0.873004
163738,218830774,31.9668,1.40755,-1.76006,1,EB,0.0169229,0.127072,16.373,15.4006,17.1263,65.3272,2.04229,1.40637,-1,EE,0.0191937,0,29.7013,8.16137,5.83514
163738,218998542,43.9523,2.05527,2.01329,1,EE,0.0258902,0.0509309,11.459,5.13251,3.47801,25.2592,0.899288,-0.904547,-1,EB,0.00880363,0,11.685,3.13555,0.60265
163738,218379767,42.179,1.20024,-1.12711,1,EB,0.00760712,0,0,1.7947,0,46.5833,1.60284,1.97461,-1,EE,0.0104586,0.0110292,0,0.709285,0.593491
163738,219492978,35.0702,1.25416,1.83443,1,EB,0.00821163,0,0,1.28551,0,32.4247,0.430806,-1.23645,-1,EB,0.00891149,0,0,4.85826,0
163738,219740642,63.7611,-0.20267,0.556901,1,EB,0.0104034,0.0166314,13.3305,15.8292,0,28.7808,-1.239,-2.82366,-1,EB,0.014078,0.0843405,22.3816,11.754,4.5951
163738,219589612,53.4001,0.213712,-1.74974,-1,EB,0.0110374,0.0842503,1.05585,4.12003,0,40.6906,-0.884179,1.6612,1,EB,0.0188675,0.0258329,6.72849,21.1271,1.58965
163738,219188303,34.8049,0.0962906,2.59019,-1,EB,0.0186933,0,22.7035,8.6406,1.25599,40.3784,1.4043,1.05129,1,EB,0.0110336,0,12.4932,11.0941,2.30027
163738,219271703,41.3997,1.21125,-2.97222,-1,EB,0.00846322,0,0,0.886421,0,46.177,0.965878,0.0701112,1,EB,0.00844339,0,0.788152,1.85709,1.99273
163738,219593615,39.4435,1.29454,3.13339,1,EB,0.00856584,0,0,1.55448,4.12686,46.713,2.14589,-0.290721,-1,EE,0.0209748,0.00516749,0,0.73174,1.58333
163738,219596190,31.392,-0.358297,-0.141655,-1,EB,0.0117153,0.0391494,20.8332,8.2527,6.43247,41.5796,0.715085,-3.06147,-1,EB,0.00793866,0.0568605,4.98988,8.39245,8.88715
163738,219716118,57.6673,0.441212,-2.26314,-1,EB,0.0143859,0.0929659,28.1231,10.7155,13.8082,39.6362,-0.674532,0.428554,1,EB,0.0191293,0.146806,108.656,16.7384,14.6207
163738,219167149,43.7236,2.55132,1.45661,1,EE,0.0357937,0.0360721,29.1075,2.74761,5.56453,49.9711,2.36863,-1.68461,1,EE,0.0270058,0.118638,0,0.240124,6.93006
163738,219212061,28.152,-0.947404,-1.87543,1,EB,0.00790755,0.0287862,4.90896,4.03528,11.1172,27.2422,0.544253,1.16517,-1,EB,0.0109605,0.064446,16.1189,9.19608,2.236
163738,219182486,51.0246,-2.13958,-2.40998,1,EE,0.0179667,0,0,1.83321,1.43141,46.2363,-2.14754,1.21854,-1,EE,0.0211296,0,2.92137,2.15611,0.893228
163738,219131030,65.2621,1.62712,-0.0527898,1,EE,0.0117004,0.103672,19.8928,6.08647,2.84948,30.8953,0.220257,2.98831,-1,EB,0.0114717,0.111869,38.3653,13.0099,25.1635
163738,219833014,41.4804,-0.217365,1.85932,1,EB,0.00898826,0.0183347,0,1.00983,0,43.5504,-0.724169,-1.19075,-1,EB,0.00854971,0,0,2.11724,0
163738,219047079,58.2922,0.715888,1.82449,-1,EB,0.00877282,0.0651069,40.8508,12.1745,7.09566,37.4364,0.762634,-1.20212,-1,EB,0.0173084,0.133475,26.9714,18.4578,2.30657
163738,219068904,36.8754,0.235894,-0.585066,1,EB,0.0115395,0.0366204,16.5645,3.14575,5.87118,26.5609,-0.38773,2.53626,-1,EB,0.0181926,0,19.0382,12.9146,4.63848
163738,219080384,32.9521,-0.143375,2.89125,-1,EB,0.0129504,0.0976036,6.96006,6.32623,1.33482,39.454,-1.74205,0.200976,-1,EE,0.0167686,0.0922555,17.1509,7.60858,5.66771
163738,219119624,75.0437,-2.0988,1.84853,1,EE,0.0258024,0.14375,38.4059,6.78672,11.2628,29.3844,-1.30132,-1.317,-1,EB,0.0133105,0.119787,27.0093,16.748,15.7196
163738,219323155,36.1036,0.400461,2.17947,1,EB,0.0119234,0.0452623,2.51825,7.76486,0,45.547,-0.546966,-0.993737,1,EB,0.0119075,0,6.4992,3.42583,0
163738,219141201,42.8485,-0.208346,-2.4037,1,EB,0.0089577,0,0,2.27093,0,42.015,0.360662,0.530157,-1,EB,0.00923537,0,0,2.34885,0
163738,219648625,48.7345,1.16303,0.344487,-1,EB,0.00865345,0.0476111,0,2.82397,1.55161,37.7419,0.156039,-2.77648,1,EB,0.00885886,0,0.798115,1.54949,0
163738,219333625,34.2363,0.269648,1.25581,-1,EB,0.00946451,0,0,2.03804,0,43.9096,1.27464,-1.94578,1,EB,0.00746429,0,0,3.7601,1.7069
163738,220040453,33.1187,0.851686,-1.59737,1,EB,0.00658938,0,0,1.015,0,31.6073,-0.83728,1.47295,-1,EB,0.00828832,0.0167952,0,1.0963,0
163738,220401381,28.5533,-1.60839,0.418785,-1,EE,0.00996008,0,0,1.37415,0.390764,64.3821,-1.43075,-3.08836,1,EB,0.00343346,0,0,2.20308,0.509307
163738,220466127,31.3951,-0.125324,0.303831,-1,EB,0.0112074,0.0454519,28.7779,5.50375,12.7526,48.7598,-1.69202,-2.70324,-1,EE,0.0131359,0.0769927,13.7189,4.64344,7.56355
163738,219993664,26.4967,2.11207,0.503318,1,EE,0.016988,0,0,0.765294,2.60716,28.9068,-0.00779702,-2.71109,-1,EB,0.00851569,0,0,2.46411,0
163738,220295696,33.1243,-0.511468,2.68979,-1,EB,0.0208337,0.122777,38.4218,25.1157,11.3801,63.0641,0.411909,-0.234947,-1,EB,0.011427,0.0737807,37.9291,15.5704,17.5915
163738,220521856,25.2275,-1.14575,1.20899,1,EB,0.0112524,0.0634139,65.2039,89.3545,16.9623,71.4417,-1.9909,-2.13091,-1,EE,0.0238655,0.109601,0,7.82483,11.8778
163738,220017194,80.7748,-0.443582,2.54541,1,EB,0.00958707,0,1.87339,2.15956,0.579905,27.4874,-0.412387,-0.129839,-1,EB,0.00907526,0,0,1.94258,0.70076
163738,219963430,42.0272,-1.71968,-2.68144,-1,EE,0.0138059,0,0,2.46643,0,39.4774,-0.978332,0.483694,1,EB,0.0087632,0.0194895,0,3.61585,0
163738,219999411,28.6718,0.252032,0.337226,1,EB,0.00927428,0,0,4.39263,6.32264,37.9114,1.24953,-3.02801,-1,EB,0.00966971,0,0,2.22849,0.436746
163738,219997153,36.2867,0.14585,-0.103614,-1,EB,0.00904006,0,0.927019,0.780476,0,40.5574,1.59404,2.92175,1,EE,0.00971814,0,0,2.95069,0.538361
163738,220453817,28.7477,0.127045,-0.0549846,-1,EB,0.0082106,0,0,2.49034,0.767454,26.2016,2.18872,3.04799,1,EE,0.0209917,0,0,0.396398,0
163738,220507241,25.3443,-0.764942,1.04785,1,EB,0.00858214,0.113616,0,1.95693,0.704769,27.2899,-2.36353,-2.45145,-1,EE,0.026168,0.00805884,0,0.268242,0.271048
163738,219992316,26.4479,-0.230216,-0.425928,1,EB,0.00868471,0,0,1.4341,1.37241,42.1707,1.44986,3.00422,-1,EB,0.00715133,0,0,1.1131,1.12117
163738,220166746,36.3859,-0.863665,2.46078,-1,EB,0.0112692,0,5.82428,5.05857,3.74677,34.206,-1.59469,-0.668841,-1,EE,0.0157593,0,0,2.59052,2.59451
163738,220516267,31.8959,1.24703,2.49278,-1,EB,0.00840769,0,0,2.99417,1.5202,33.1965,-0.788449,-2.12251,1,EB,0.011571,0,0,4.13712,1.85892
163738,220608737,28.5535,-1.43651,1.40074,1,EB,0.0213097,0.0381206,57.1083,15.0039,8.89255,55.398,-2.08777,-2.03509,-1,EE,0.0258058,0.129006,13.0538,5.19974,6.5378
163738,220045327,39.9981,0.0166635,-2.5008,-1,EB,0.00957827,0,19.6158,14.893,4.6007,27.4932,1.97225,0.765334,-1,EE,0.0211215,0.0445383,22.3636,5.45637,2.62987
163738,220594935,37.2099,-0.0432356,-1.72153,1,EB,0.00975805,0,1.44643,2.15737,0,43.1033,-1.26922,1.43046,-1,EB,0.00793824,0,0,1.18302,0
163738,220602871,30.1092,-0.232156,-3.11716,1,EB,0.0227967,0.0290061,33.2829,17.4204,7.76657,28.2005,0.66187,-0.186757,-1,EB,0.00902426,0.14515,7.96464,6.4018,2.44959
163738,220664615,66.5355,0.730034,2.07578,-1,EB,0.0135914,0.0224453,15.1978,8.55901,6.04938,37.1546,0.0989577,-0.929258,1,EB,0.00924776,0,13.9122,46.5935,3.56006
163738,221405783,36.0915,0.477872,0.520538,1,EB,0.0127701,0.114426,13.0103,11.6032,11.1595,38.3365,-0.921658,-2.58965,-1,EB,0.016739,0.0987631,4.38736,6.04814,3.07767
163738,220683553,40.7588,-1.03408,0.656594,1,EB,0.00744335,0,0,3.08589,0,47.9027,-0.208861,-2.46638,-1,EB,0.00875219,0,0,1.46639,0.710306
163738,220915545,32.3102,1.30025,-2.68231,1,EB,0.00830267,0.130363,42.8581,9.27549,11.3041,38.6362,0.538046,0.729002,1,EB,0.016539,0.0371577,18.5577,12.8623,1.67249
163738,221395273,48.1564,-2.09177,1.97078,-1,EE,0.0271638,0,7.65469,4.04211,4.62554,25.6351,-1.07738,-0.988916,-1,EB,0.0088042,0,4.05695,6.62663,1.76774
163738,221318792,45.5466,1.07217,-0.499498,1,EB,0.00804053,0,0,1.56961,0,47.205,1.64659,2.17181,-1,EE,0.0115242,0,0,0.943581,0
163738,220794723,34.8084,-0.799977,2.92215,-1,EB,0.008753,0,0,1.90395,0,53.3671,-0.79784,-0.512529,1,EB,0.00866556,0,0.837856,0.897246,0
163738,220841715,45.4336,0.145412,2.95079,-1,EB,0.0101236,0.0272104,1.85727,1.42399,0,37.9405,-0.849383,-0.0361541,1,EB,0.00829802,0,0,0.74648,0
163738,220895763,46.4092,-1.05061,-2.90549,1,EB,0.00641636,0,0,1.09903,2.33194,38.4619,-1.10508,0.199919,-1,EB,0.0102916,0.0166815,0,4.10483,0.488241
163738,220935877,42.1337,-0.355961,-3.09806,1,EB,0.00908958,0,0.705912,3.69043,0,42.2937,0.374115,0.040161,-1,EB,0.00862195,0,0,1.64836,0.688546
163738,220839268,45.8474,0.561021,2.03971,1,EB,0.009137,0.0135079,0,1.96066,0.682441,43.1986,1.10282,-1.42346,-1,EB,0.00934339,0,0,1.95091,0
163738,221287484,34.397,-0.640684,-2.4478,1,EB,0.00862152,0,12.1597,4.01198,5.33087,25.4048,-2.0639,0.73357,1,EE,0.0229406,0.0147427,12.5427,1.59742,3.2381
163738,221438924,42.8405,0.64755,-0.912588,-1,EB,0.013228,0.125074,15.7262,15.6084,7.35879,57.3176,1.82759,2.25423,-1,EE,0.0169491,0,5.57738,4.40997,2.23165
163738,220734053,40.8993,2.00476,-1.10383,-1,EE,0.0191204,0.00625705,1.10331,2.05388,1.35709,29.4561,1.71022,2.19387,1,EE,0.0202679,0,3.12158,3.11823,1.36979
163738,221191173,30.5986,-0.956083,-2.67254,-1,EB,0.00729667,0,0,2.02654,2.73865,52.6279,-1.17543,-0.445634,1,EB,0.00864934,0.0121547,0,2.94394,0
163738,220757206,29.2363,-1.29164,2.89887,-1,EB,0.00870334,0,0,2.68787,1.16189,42.8644,0.0848691,-0.590018,1,EB,0.0151033,0,0.778852,4.44356,3.05378
163738,221082279,40.6449,-0.654918,3.1323,-1,EB,0.00782387,0,1.07304,2.24115,0,47.6413,-1.60175,0.645784,1,EE,0.0112356,0,1.83396,1.33217,0
163738,221365423,39.6893,-1.35044,2.79948,-1,EB,0.0106014,0.0535499,8.76397,4.2729,2.24814,26.4221,0.95928,-0.475841,1,EB,0.0095069,0.13849,16.0896,12.7075,1.48368
163738,221271876,36.2428,-0.29237,1.8155,1,EB,0.00878358,0.0752786,29.9049,6.38698,6.16724,25.3669,2.28065,-1.42488,1,EE,0.0343788,0.0119348,0,3.48639,6.61581
163738,221007859,31.2815,-2.49135,2.56562,1,EE,0.0298686,0.00595263,0,0.421389,2.02804,31.4533,-0.605055,-0.538092,-1,EB,0.00952466,0,0,0.973884,0
163738,220926442,43.0232,-0.843976,3.02692,1,EB,0.0111682,0.0451065,18.5034,8.12731,2.83526,40.4671,-1.19932,-0.100341,-1,EB,0.00881725,0,4.4324,8.53414,0.38562
163738,221362466,35.8215,0.739494,-0.56997,-1,EB,0.00984396,0,0,0.850159,2.45207,47.2245,-0.202807,2.8476,1,EB,0.0100755,0,0,2.90358,0.980931
163738,222214702,28.1865,0.527837,1.26894,-1,EB,0.00941653,0.0537951,6.30684,2.15174,1.50286,26.2534,-1.28479,-1.57165,-1,EB,0.00991851,0.115331,12.8057,10.7617,6.48024
163738,221492962,44.5098,-2.16163,-1.79726,-1,EE,0.0176943,0,0,1.72077,2.8879,39.4371,-2.35235,1.22008,1,EE,0.0258094,0.123844,0,2.81295,1.03358
163738,221802562,25.757,-0.709572,-3.12165,1,EB,0.0172692,0.277389,45.7091,20.3084,10.6301,48.141,-2.24848,-0.648402,-1,EE,0.0282609,0.0450656,0,1.21385,5.67671
163738,221928145,30.3092,-0.870636,-2.39633,-1,EB,0.0104008,0.313198,14.0961,13.1758,10.7545,48.7223,-0.6936,0.591744,-1,EB,0.0130545,0.017848,13.1079,19.5281,4.30401
163738,222041905,48.569,1.25905,-0.30023,-1,EB,0.0093784,0,0,1.22091,0,41.5233,1.68535,2.74159,1,EE,0.00973309,0,0,1.08189,0
163738,222095297,25.8722,-0.184831,1.24841,-1,EB,0.0151531,0.034624,16.5055,23.0084,4.07185,37.1717,0.769863,-1.81586,1,EB,0.0114911,0.0507239,24.4501,5.23017,6.24431
163738,221689763,43.0805,-0.506463,-0.51909,1,EB,0.010093,0.0161557,1.35993,2.66947,0,43.1313,-0.317157,2.60543,-1,EB,0.00943001,0.0242109,0.863609,1.22452,1.4777
163738,221473011,42.2352,0.717801,-2.67674,1,EB,0.00917969,0,0.974769,2.19484,0,40.9584,-0.154225,0.351311,-1,EB,0.00936371,0,0,1.74228,0
163738,221568340,33.1993,-1.12493,2.46821,1,EB,0.0154145,0.144653,24.0786,8.19528,4.76141,47.451,-2.46743,-0.639919,1,EE,0.0373758,0.0665123,0,1.52279,4.57378
163738,221880652,40.1908,0.841353,2.62448,1,EB,0.00877734,0.044707,0,2.17312,0,37.0069,-0.296652,-0.136974,-1,EB,0.0084592,0,0,1.45128,0.857668
163738,221621941,40.7359,2.2546,-0.256203,-1,EE,0.0228858,0.058163,9.63494,2.40831,8.12531,26.7616,0.110321,2.63219,1,EB,0.01637,0.141507,22.9354,19.8471,0
163738,221760493,52.264,-1.96937,-2.26163,-1,EE,0.0179014,0.0785723,10.9511,2.99027,13.5951,33.565,-2.11106,0.958611,-1,EE,0.0364222,0.0630826,21.6335,8.10902,7.51908
163738,221892453,44.3513,-0.688308,0.368243,1,EB,0.00936293,0,6.92518,9.1049,2.13904,28.6749,-1.7488,-3.06225,-1,EE,0.0195357,0.0737081,14.4963,7.80035,11.8827
163738,222133605,34.8237,-0.843873,1.78407,1,EB,0.0108917,0.148243,4.7548,3.73547,3.44619,33.6665,1.31868,-1.44274,1,EB,0.0143108,0.137298,20.9872,14.8175,2.57979
163738,221658328,55.7844,2.32872,2.47808,1,EE,0.0412053,0.0527778,14.7844,4.54792,4.33497,56.8929,1.7649,-1.13,1,EE,0.0182854,0.065469,25.8309,6.04902,13.0251
163738,222205305,35.2868,-1.34417,1.38495,1,EB,0.00878759,0,0,2.53473,1.85876,30.5923,0.171555,-1.60673,-1,EB,0.00865442,0,0,0.707662,0
163738,221826100,44.4029,-0.235199,-0.882793,-1,EB,0.00908889,0,0,1.7067,0,47.2602,-0.271711,2.17853,1,EB,0.00851234,0.0142971,0,2.02888,8.07495
163738,227212386,52.2959,0.848783,2.99193,1,EB,0.0100578,0,0,0.622882,1.33757,40.5236,0.589532,0.193567,-1,EB,0.00845377,0,0,1.14243,1.34421
163738,227496114,40.6958,1.32019,2.46821,-1,EB,0.00889444,0.00892231,18.2173,6.39243,2.97783,29.3604,-0.873229,-0.459368,1,EB,0.0105418,0.0227363,26.1283,17.7773,12.7778
163738,227085925,27.9818,-0.00794331,2.88615,1,EB,0.0149423,0.12798,9.33004,8.34278,0,27.1861,2.27666,-2.38376,1,EE,0.0297265,0.00675805,6.05077,2.32377,0.3302
163738,227093253,29.0816,-0.264207,2.53983,-1,EB,0.00897013,0.0775552,22.9435,15.4187,3.20663,75.6137,0.833879,-1.05483,-1,EB,0.014859,0.0298951,14.3277,8.94466,1.01787
163738,227741173,25.875,1.184,-0.433093,-1,EB,0.0111603,0.0599461,11.4692,13.1946,1.64058,42.9118,1.87625,2.52426,1,EE,0.0192593,0.0353539,0,4.14303,3.29672
163738,227508779,43.0333,0.0532745,1.7067,1,EB,0.0107481,0.062734,6.85951,7.12472,2.36032,29.6666,1.92472,-0.98207,-1,EE,0.0198334,0.0083867,16.582,2.58139,3.79791
163738,227124452,37.2709,-1.21027,0.442017,-1,EB,0.00835943,0,0,3.64704,0.753926,44.6984,-1.96598,-2.79185,1,EE,0.0190463,0,0,2.9024,0.675522
163738,227390276,45.6855,1.37864,0.209404,1,EB,0.00739117,0,0,0.920791,1.40563,49.3874,1.18097,-2.89782,-1,EB,0.00770517,0,0,2.4615,0
163738,227528483,37.9388,0.357679,-0.863663,1,EB,0.00997784,0,0,1.49445,0,28.9814,-1.12403,2.14633,-1,EB,0.00913101,0,0,1.28439,0.499041
163738,227718667,25.6263,-0.966916,-1.01223,-1,EB,0.00931168,0,0,4.66617,6.9195,29.9547,-2.46821,2.84959,-1,EE,0.0332636,0,0,0.381539,1.23175
163738,227780275,44.2957,1.81089,2.8028,-1,EE,0.0138028,0.0859879,2.06825,6.02053,5.63702,29.1689,1.25671,-0.447175,-1,EB,0.0143292,0.0569906,17.0455,7.06548,2.02822
163738,227519537,39.4853,-1.14341,-2.78301,1,EB,0.00887162,0,0,2.11393,0,34.5029,0.276656,0.546214,-1,EB,0.0143489,0,0,2.3321,0.69201
163738,227731057,34.8149,0.991129,-1.71525,-1,EB,0.00917726,0,7.10987,5.55929,4.84973,28.3242,1.90613,1.14585,-1,EE,0.0166208,0.0198699,15.7107,4.7957,12.042
163738,227382308,44.9269,-1.04857,0.215405,-1,EB,0.00811005,0,0,3.10778,0.554859,45.5911,-0.455935,-2.58891,1,EB,0.00832899,0.0261961,0,1.18651,0
163738,227206008,45.076,0.0329284,1.36884,-1,EB,0.0153735,0.12465,7.7723,13.0131,13.3875,54.8961,0.850358,-1.91766,-1,EB,0.0126132,0.0938519,26.136,14.7054,9.45178
163738,227510818,61.6063,-1.33388,2.371,1,EB,0.00980429,0.0846042,20.6168,3.51183,2.90643,25.9964,-0.430659,-0.681562,1,EB,0.00951281,0.0790665,44.2151,17.9444,13.6284
163738,228284524,25.0547,-1.13495,-0.305841,-1,EB,0.0198351,0.104276,30.698,15.4195,4.19883,40.0696,1.19775,2.90273,-1,EB,0.0111901,0.10995,4.20733,10.5012,0.943672
163738,228390255,39.7408,-0.130743,1.00286,1,EB,0.00867236,0,0,1.3207,0,27.5885,2.29467,1.86026,-1,EE,0.0220082,0,0,0.118589,0.159667
163738,227945856,37.1233,-0.0313552,2.48475,-1,EB,0.0104956,0.0243298,1.73703,6.48247,8.31965,27.5458,-2.36775,-0.909242,1,EE,0.0407906,0.0881004,0,1.30684,5.73503
163738,227911808,35.7863,0.275849,2.40398,-1,EB,0.0170375,0.0473152,22.2955,16.6321,8.50024,72.1026,0.249275,-0.45267,-1,EB,0.0093991,0.0689821,30.7174,22.5727,6.18939
163738,227982088,29.8106,1.63113,0.496298,1,EE,0.0168997,0.117901,19.7135,8.02233,2.95801,40.3851,1.6809,-2.63232,1,EE,0.0147347,0.012053,22.2481,7.43099,1.71251
163738,227940084,33.8808,2.21873,1.93224,-1,EE,0.0225634,0.0569549,0,0.178871,1.04611,33.7541,0.719879,-1.12619,1,EB,0.0087072,0,0,1.64294,0
163738,228074859,46.082,-1.03594,-2.55384,-1,EB,0.0086138,0.0367275,0,1.76687,0,35.4379,-1.8409,0.0168631,-1,EE,0.0281405,0.0115996,0,2.53591,2.41518
163738,228206307,67.8869,0.774024,-2.04707,1,EB,0.0125464,0.0754008,23.2969,12.7589,8.81814,39.6311,-0.218674,0.825255,1,EB,0.0133533,0.0222552,24.4122,19.9415,3.61258
163738,228365035,43.9426,-0.328839,-0.844868,1,EB,0.00704306,0,0,3.74451,0,46.6774,-0.623098,2.22829,-1,EB,0.0090662,0,0,1.53292,0
163738,227886430,36.2423,0.56927,3.04662,1,EB,0.00885122,0,12.2385,5.04923,0,51.083,-0.30671,-1.62482,-1,EB,0.00871343,0,1.58759,2.39283,2.81361
163738,228289622,45.0208,0.0504417,-2.01196,-1,EB,0.0124226,0,16.4109,15.0571,7.59157,31.8071,1.26581,1.16371,1,EB,0.0106613,0,30.9601,12.4751,5.48446
163738,228529046,28.5448,0.41783,-2.38417,-1,EB,0.0181199,0,26.3718,25.5385,2.80342,32.6146,-0.0885948,0.390542,-1,EB,0.00880817,0.0291352,13.9012,5.22167,6.85005
163738,228532893,32.0846,1.72803,0.342531,-1,EE,0.0145734,0,2.9433,2.09084,0,37.8365,2.02934,-2.92019,1,EE,0.0178953,0.0185509,0,2.24794,0.383532
163738,228577341,35.7118,-2.46233,-1.27624,1,EE,0.0374492,0.0773108,17.4831,3.96037,6.64809,30.2626,-0.397714,1.9877,1,EB,0.0165632,0.0332585,14.6844,15.8931,1.39432
163738,228059730,32.1559,0.0637759,-0.0821958,1,EB,0.0134539,0,4.95106,6.01486,9.41932,40.312,1.24533,2.93615,-1,EB,0.013168,0.0397463,12.6786,9.2718,2.19825
172620,71031309,42.6904,0.380786,0.447815,-1,EB,0.0073485,0,1.01961,1.66767,0.925433,49.2406,0.713399,-2.53165,1,EB,0.00703179,0,0,3.72884,0
172620,71365861,57.9834,0.833766,-1.56644,-1,EB,0.00818502,0,1.35147,0.790665,0,37.1796,1.39539,0.792319,1,EB,0.0083056,0,0,1.02651,0
172620,71586255,25.9188,0.0507222,-1.57716,-1,EB,0.0127411,0,3.99418,6.24164,0,37.3117,2.38777,1.29645,1,EE,0.032385,0.0335966,0.787368,6.65899,1.04913
172620,70768847,32.8085,-0.996022,-2.30385,-1,EB,0.00858784,0,0,0.872698,0.396108,48.3494,0.134997,0.475068,1,EB,0.00984616,0,0,1.53096,0.793383
172620,70904028,43.8706,-0.482437,2.25676,1,EB,0.0143375,0,0,3.51996,0.925364,28.9784,0.681243,-1.17223,-1,EB,0.00727438,0,0,1.71481,0
172620,71391900,39.2372,-1.54453,-3.1108,-1,EE,0.00944031,0,0,2.10827,0,26.9915,0.132616,0.251675,1,EB,0.00937308,0,0,0.912242,0.718879
172620,71518868,32.8934,-2.26152,1.03782,1,EE,0.0246424,0,0,0.991997,0,41.8478,-1.08943,-2.13479,-1,EB,0.00897848,0,0,1.34776,0
172620,71064799,34.635,2.26356,1.73769,1,EE,0.0216304,0,0,0.432356,0,36.4534,0.906729,-1.54586,-1,EB,0.00940686,0,0,1.94985,0
172620,71575479,35.3565,-1.70538,-0.865405,-1,EE,0.0130238,0,0,0.981068,0,35.5237,0.101162,2.25461,1,EB,0.00868891,0,0,1.89151,0
172620,71459718,33.369,-0.0553517,-0.603023,-1,EB,0.0112467,0.121368,0.892081,2.63291,1.70615,26.8294,2.47864,1.56345,1,EE,0.036669,0.0161056,0.816559,0.676451,0.721947
172620,71023685,33.3522,0.737306,2.34856,1,EB,0.00853288,0,0,0.966939,0,34.7597,2.34546,-0.608984,-1,EE,0.022536,0,0,0,0
172620,71489533,34.0828,1.27046,2.01487,-1,EB,0.00858585,0,0,1.13694,0.4149,36.1458,2.41742,-1.00635,1,EE,0.0281297,0,1.05174,0,0.801208
172620,71337576,61.7721,-0.232886,0.660912,-1,EB,0.0123503,0.0696377,21.0315,12.9743,9.27015,29.2042,0.738126,-2.22811,1,EB,0.0115799,0,7.47873,10.4356,1.46592
172620,72081765,35.1251,0.944771,-1.83273,-1,EB,0.00837184,0,0,1.62752,0,30.0071,-0.245885,1.41228,1,EB,0.00904476,0,0,1.23648,0.723145
172620,71691014,43.4711,1.03561,-2.16648,1,EB,0.00915447,0,0,1.61248,0,37.756,0.111489,0.975071,-1,EB,0.00855869,0,0,2.10922,0
172620,72538134,42.7541,0.674094,-2.87574,-1,EB,0.00944954,0.065812,5.50978,2.81476,0,42.4373,-0.509795,0.169177,-1,EB,0.00947472,0,8.95391,9.19822,1.34546
172620,71825255,53.8343,0.582824,-0.299046,-1,EB,0.00886337,0,0,1.82594,0,37.0379,0.798749,-3.13205,1,EB,0.00889998,0,0,1.32627,0
172620,72197311,46.7556,-1.32865,2.87582,1,EB,0.00823093,0,0,3.60823,0.397021,30.5005,-0.121576,-0.0428288,-1,EB,0.00846868,0,0,1.89605,0
172620,72522726,85.3567,-2.31664,2.71358,-1,EE,0.0249097,0,1.11609,1.3857,1.25063,29.6481,-1.37261,-0.592871,-1,EB,0.00956651,0.0924965,37.4737,5.0601,7.72944
172620,71859314,43.2813,-2.01342,-1.8362,-1,EE,0.0190126,0,0,2.10348,0.343807,42.7199,-1.20122,1.39924,1,EB,0.00912609,0,0,0.781052,1.5517
172620,72431408,50.3698,-0.338126,2.05664,-1,EB,0.00841326,0,0,2.45214,0.887466,44.939,-0.610968,-1.26693,1,EB,0.0091014,0,0,2.58677,0
172620,72136138,35.1972,-1.9847,1.21748,1,EE,0.0168803,0.0658895,3.57252,0.573547,3.10992,29.2784,-0.451962,-2.05461,-1,EB,0.0115808,0.0447135,4.11679,5.3087,0
172620,73087667,37.4828,-0.463332,-1.08062,1,EB,0.0108554,0,0.795091,2.58361,0,42.1344,-1.33693,1.84299,-1,EB,0.00761972,0,0,1.44548,0.471074
172620,73452275,26.1417,-1.81449,0.434602,-1,EE,0.015679,0.040762,0,3.99328,1.63423,27.172,-0.744043,-2.5218,1,EB,0.012543,0.0218294,0,2.23737,1.14109
172620,72667589,38.035,-1.79198,1.08027,-1,EE,0.0142708,0.024331,1.37388,1.40217,1.34241,49.1735,-2.41353,-2.09182,1,EE,0.0256528,0,0,0.36303,0
172620,72808316,52.6574,-1.96328,-1.62548,1,EE,0.0186874,0.0117364,5.27585,3.07283,3.46105,40.5264,-1.17095,1.51647,-1,EB,0.00993199,0,1.05457,7.5413,0.687589
172620,73153515,47.8415,-0.917905,1.14871,1,EB,0.00835987,0,0,3.24271,1.71997,47.9824,-0.51321,-1.98739,-1,EB,0.00910258,0,0,3.37489,0
172620,73433899,49.3692,0.0263052,-1.55164,-1,EB,0.00957642,0,0,2.88885,0,56.4,0.311705,0.483677,1,EB,0.00988221,0,1.31485,1.45632,0
172620,73149295,53.0825,-2.22603,-0.167052,1,EE,0.0229835,0,0,1.07287,0.142965,47.6045,-2.19826,3.01306,-1,EE,0.0223923,0,0,0.120298,0
172620,72644193,53.298,-1.04392,-3.04899,-1,EB,0.00937779,0,0,2.02343,0,33.408,-1.91622,-0.0207374,1,EE,0.0159208,0,0,0.69756,1.38343
172620,72646782,37.1865,2.48917,-0.244606,-1,EE,0.0268795,0,0,0.237805,0.663803,33.3512,1.86441,3.00474,-1,EE,0.0133851,0,0,0.955376,0.763073
172620,72895486,44.1292,-0.926977,-1.34219,-1,EB,0.00890234,0,0,4.28183,0,32.0479,-1.36366,1.14292,-1,EB,0.0100549,0.0507978,34.9185,22.3558,8.8311
172620,73351013,39.8111,-0.239823,1.63036,-1,EB,0.00898596,0,0,1.83374,0.729146,41.7816,-0.874189,-1.58786,1,EB,0.00858128,0,0,2.64743,0
