Run,Event,pt1,eta1,phi1,Q1,dxy1,iso1,pt2,eta2,phi2,Q2,dxy2,iso2
173692,377945898,36.4919,-1.59965,-1.40374,1,0.0824735,0,42.9866,-0.545312,1.83347,-1,-0.081028,0
173692,378358892,26.2953,-0.475304,1.45997,-1,-0.0661183,0,91.3332,-0.163326,-2.28891,1,0.0263688,0
173692,377276532,39.4122,1.59841,-1.73643,-1,0.0650169,0,28.7419,0.9493,1.22218,1,-0.054597,0.363013
173692,377992020,47.5436,1.55027,-1.13894,1,0.084598,0,39.3443,0.807209,1.6518,-1,-0.0750327,3.84117
173692,377902328,36.2973,1.10147,-1.3759,-1,0.0848035,0,36.7099,-0.319862,1.78063,1,-0.0847104,0
173692,377688791,41.2385,-1.94231,1.91625,-1,-0.0916524,0,40.0665,-0.66558,-2.01321,1,0.0473023,0
173692,377790255,36.356,-1.54361,2.92195,1,-0.0620446,0,34.1821,0.0703989,-0.424939,-1,0.0768209,0
173692,378293169,41.0209,0.0302072,-1.93868,-1,0.0510988,3.41432,39.7084,-0.906173,1.22077,1,-0.0505908,0
173692,379223656,21.7314,-1.57893,0.679989,1,-0.00816496,0,11.2492,1.89206,-2.24238,-1,0.0248475,0.358634
173692,379775592,37.531,0.807419,-3.10013,1,-0.0444738,0,37.5436,-0.66207,0.858584,-1,-0.0239697,0
173692,379712211,40.2494,-0.687663,-0.99568,1,0.0862313,1.39636,54.0651,-0.633017,1.65075,-1,-0.0753653,0.723182
173692,379449140,35.3436,0.918545,0.818218,-1,-0.0235424,0,51.9031,0.0161663,-1.79997,1,0.0593812,0
173692,379203942,45.6211,-0.261894,-1.80735,-1,0.0603272,0,43.6689,-0.0651072,1.30893,1,-0.0594499,0
173692,379016023,46.4292,-0.742188,0.091839,-1,0.0418577,0.678662,45.6826,-0.876098,-3.0241,1,-0.0411998,0
173692,379204023,41.7267,-1.17861,0.209236,-1,0.0311993,0,42.1527,-0.631353,-2.98214,1,-0.0347475,1.39822
173692,378820552,18.6586,-1.53901,1.14906,1,-0.0506329,2.07822,12.8232,1.21538,-1.7706,1,0.0608863,21.9193
173692,379650440,41.2297,-2.20279,-2.42825,1,0.0165773,0,44.2915,-1.55809,0.69344,-1,-0.010839,3.73309
173692,378879663,46.1897,1.33865,-0.840439,1,0.0790659,0.661304,36.5843,0.355811,2.4689,-1,-0.0795278,0
173692,380047628,44.4269,-0.564835,-2.89146,-1,-0.026106,0,43.0256,-0.324314,0.301154,1,0.0231367,0
173692,378851460,36.0146,0.922647,1.69934,1,-0.0769375,0,32.8789,-0.718955,-0.871247,-1,0.0866258,0.853823
173692,379903956,44.4595,-1.32939,-1.11488,1,0.0870681,0.629142,40.9275,-1.00596,1.97482,-1,-0.0872506,0
173692,378572549,54.7451,-1.92214,0.592023,-1,0.00145196,0,23.7685,-0.486869,-2.06497,1,0.0388037,8.52791
173692,379382781,39.9564,0.423736,-1.18302,1,0.0880167,0,37.9778,-0.632453,1.8684,-1,-0.086905,0
173692,379006259,43.6632,-1.39561,0.112003,1,0.040232,0,49.7047,-1.29714,2.31181,-1,-0.0857437,0
173692,381037645,62.4399,-1.1786,2.82395,1,-0.0691363,0,32.2821,-0.0519486,-0.409983,-1,0.0729657,0
173692,381671285,43.3201,-2.04146,1.46694,-1,-0.0690005,1.03571,18.7635,-0.0225658,-2.30742,1,0.0246546,0
173692,380247515,52.0049,-0.0387987,-2.78079,-1,-0.0129949,0,38.6083,-0.332016,0.56914,1,0.00186816,0.230932
173692,381648459,25.5266,2.01771,-1.21624,-1,0.0854574,0,29.5734,-0.15412,2.13412,1,-0.0859649,0.615119
173692,381172938,34.0103,1.27242,1.3125,1,-0.0583414,0.66913,39.1775,-0.10531,-1.49174,-1,0.0765795,0
173692,381593194,46.6084,-1.16248,0.188956,-1,0.0324687,0,45.1691,-0.812101,-2.88157,1,-0.0268806,0.454388
173692,380614020,39.6021,-0.35888,-0.508703,1,0.0741047,0.445315,50.1929,-0.0934974,2.76892,-1,-0.069673,0
173692,381351619,47.1164,1.16277,1.86239,1,-0.0850111,0,52.2265,0.984218,-1.64808,-1,0.0697,0
173692,380232976,45.8885,-1.12228,1.76676,-1,-0.0794117,0,44.2429,-0.683235,-1.33605,1,0.081856,0
173692,381406425,43.5515,-0.0745677,-3.12433,1,-0.046962,0,47.4842,-0.146824,-0.0370595,-1,0.050638,0
173692,380838856,39.0633,-0.105705,-0.798369,1,0.086846,0,44.014,-0.708863,2.29627,-1,-0.0882091,0
173692,381057062,35.349,1.12837,2.74696,1,-0.0750341,0,38.7148,-0.313855,-0.288459,-1,0.0661777,0
173692,381601910,45.4269,-1.09466,2.39812,1,-0.0809426,0,42.3175,-0.541784,-0.782717,1,0.089806,0
173692,381702334,56.418,-0.404765,-2.60845,1,-0.00791992,2.02151,39.625,-0.501606,0.83814,-1,-0.0219905,0.926759
173692,383262776,43.2417,0.158684,-1.28648,1,0.0839228,0,38.237,-0.829498,2.01526,-1,-0.0858949,0
173692,381919099,93.524,1.19038,2.61918,-1,-0.0805302,0,17.1157,0.400574,-0.421524,1,0.0779878,0
173692,382198151,22.3267,1.31418,1.71807,-1,-0.0849501,1.18027,56.9662,-0.0463305,-1.66964,1,0.0721484,1.72767
173692,382306135,35.036,0.038014,-1.7096,1,0.0621127,0,52.8668,-0.725896,0.969121,-1,-0.0316246,0
173692,382102708,30.9761,0.63884,-1.00747,1,0.0858363,0,64.9015,-0.705374,0.540929,-1,0.00636322,0
173692,382484347,40.2047,0.44153,-1.4817,1,0.0765057,0.766365,38.1043,-0.49543,1.60798,-1,-0.0750387,0.719231
173692,383297562,42.5324,-0.0761199,2.15531,-1,-0.0847577,0,30.4638,-0.178735,-0.691526,1,0.078139,0
173692,381786799,40.0969,-1.63025,-1.96032,1,0.054692,0,22.7517,0.404599,1.75091,-1,-0.0826727,0
173692,383188575,46.8559,0.558669,0.805605,-1,-0.0215254,0.259865,38.0809,1.10297,-2.48696,1,0.00829139,0
173692,382526248,41.9931,-0.537763,2.32171,-1,-0.0829207,0.580464,32.1195,0.896765,-0.606603,1,0.0772789,0
173692,383587325,43.8012,0.31827,1.1006,-1,-0.044398,0,46.0119,0.515816,-2.06731,1,0.0437848,0
173692,383928941,20.8255,-1.2231,2.34913,-1,-0.0877474,0,52.6008,0.486033,-1.15502,1,0.0841509,0.803328
173692,384332489,19.3235,1.96289,-0.350716,-1,0.0698368,0,29.9309,-0.514185,-2.89984,1,-0.031559,0.558471
173692,383835120,42.3585,-1.7238,-0.921477,1,0.0937627,0,44.2916,-1.33208,2.02009,-1,-0.0945386,0
173692,384872234,34.7033,-0.718205,-1.92944,1,0.0465635,0,77.5769,-0.240256,0.0982302,-1,0.0434252,0.532752
173692,384746065,43.0964,-0.498798,-0.595085,-1,0.0783174,0.391026,31.7518,0.891207,2.85308,1,-0.066319,0
173692,384561135,47.4794,0.278389,-2.60715,1,-0.00238126,0,40.4129,-0.276047,0.660352,-1,-0.0105458,0
173692,383617459,33.7613,-1.35442,-0.803821,1,0.0964193,0.394173,37.1584,0.0994807,2.58858,-1,-0.0870782,0
173692,384346208,34.8443,-1.1573,2.73827,-1,-0.0780448,0,24.4734,0.902102,-0.188069,1,0.0659517,0
173692,384156816,37.2974,-1.78639,-2.91179,-1,-0.031864,0,44.6136,-1.16818,0.444472,1,0.0132525,0.43494
173692,384500861,26.3988,-1.19312,1.05658,-1,-0.0408997,0,22.9497,1.21893,-1.96255,1,0.0470386,0.69211
173692,383864038,32.5912,-0.551078,-1.23878,-1,0.0846498,0.688572,69.5896,-0.0580068,1.08148,1,-0.0422067,0
173692,384198115,37.1549,-0.98296,2.87391,-1,-0.066581,0,51.3713,-0.411666,-0.24771,1,0.0654211,0
173692,384008208,25.4859,-1.26543,-0.597328,1,0.0794623,1.0374,56.3514,-1.15651,2.04858,-1,-0.0853434,0
173692,385188959,20.6358,-1.72293,1.69641,-1,-0.0730076,19.4888,11.4837,1.52332,-1.32411,1,0.0758623,14.8618
173692,385291434,29.1669,-1.95349,0.0783553,1,0.0428981,0,27.7127,0.228426,-2.98505,-1,-0.0356977,1.15268
173692,385781915,54.2855,-1.7337,-2.32769,-1,-0.0203743,0,23.6512,-0.396917,0.830031,1,-0.01915,0
173692,385386366,53.8879,1.40842,1.38599,-1,-0.0616504,0,42.4018,0.617928,-2.1403,1,0.0352441,0
173692,385564878,68.314,-1.917,-2.82614,-1,-0.02296,0,21.5262,-0.54959,-0.0599964,1,0.0499767,0.444264
173692,385661329,44.2805,0.47324,-0.617821,1,0.0826898,0,33.0556,-0.7067,2.76476,-1,-0.0729798,0
173692,386238431,25.4485,1.44168,2.8344,-1,-0.0677709,0,28.8062,-0.82869,-0.945166,1,0.0878679,0
173692,386461279,43.6044,-1.00379,0.554738,1,0.00342039,0.278883,38.0736,-0.0570062,-2.52175,-1,0.00303908,0
173692,385724817,38.6242,-1.5284,0.325144,1,0.0201034,0,29.9299,0.057118,-2.92519,-1,-0.0308707,0
173692,385870953,49.488,0.65449,3.119,-1,-0.0518112,0.403369,32.1535,-0.182957,0.0705126,1,0.0452418,0
173692,384969256,20.31,-1.19578,3.09039,1,-0.0510921,0,32.1632,1.57855,2.81575,-1,-0.0682377,0
173692,386207136,49.8477,-1.02915,-1.27563,-1,0.0808766,0,31.8212,-0.055358,1.93396,1,-0.0827681,0
173692,387708729,21.4121,1.97252,0.22869,1,0.0395244,0,27.2118,-0.4893,-3.03094,-1,-0.0473902,0
173692,386906958,41.1267,1.49552,-0.617981,1,0.0794372,0,43.1551,0.490367,2.48815,-1,-0.0818763,0
173692,386944702,28.0277,-1.79193,-2.73876,-1,-0.0177121,0,30.0184,0.394938,0.15381,1,0.0393439,0.766178
173692,387448925,90.1424,1.85659,2.15314,1,-0.0899511,0.954405,16.7338,0.700043,-0.979105,-1,0.0870353,0
173692,387616581,30.719,-0.945797,-0.126593,1,0.0560255,1.63771,37.659,0.807508,-2.35582,-1,0.0203885,0
173692,388021503,39.7596,1.38228,1.33563,-1,-0.0615945,0,51.0548,0.801435,-1.56743,1,0.0733182,0
173692,386618956,57.1668,-2.17977,2.85073,1,-0.0683336,0,49.8654,-1.77432,-0.0338105,-1,0.0515056,0
173692,387962252,39.4473,1.17425,-1.90451,-1,0.0520438,0,44.0939,0.369329,1.32468,1,-0.0604712,0
173692,386715338,29.2089,-1.71217,-1.76043,-1,0.0606666,0,30.2163,0.317013,1.32867,1,-0.0583392,0
173692,388100290,21.5924,-1.74658,2.12655,-1,-0.0909303,0.83327,28.5899,0.49636,-1.28247,1,0.0838945,1.19503
173692,387009790,51.1197,0.601297,-1.29814,1,0.0816681,3.5012,35.4328,-0.313795,2.34254,-1,-0.0853478,0
173692,387157430,56.0996,0.0814915,0.0999566,1,0.0417197,0,34.0213,-0.668217,2.90506,-1,-0.0647043,0
173692,387228944,50.4877,1.52066,-0.603987,1,0.0853503,0,29.7895,0.553408,2.521,-1,-0.0826418,0
173692,389506504,59.5446,1.72374,-2.82073,-1,-0.0194907,0.597099,23.042,-0.0845361,-0.0810425,1,0.0518438,0
173692,388986990,9.30136,-0.943838,-0.667229,1,0.0864631,0,39.259,1.37721,-2.08611,-1,0.0381001,0
173692,388348849,50.8862,1.01006,-0.611718,-1,0.0795561,0,43.4052,0.7767,2.06758,1,-0.0827043,0
173692,388253024,16.9217,-2.23514,1.52298,1,-0.0680644,0,8.07572,1.75306,-1.84796,-1,0.0558242,0
173692,388861120,28.8894,-1.77883,2.08931,1,-0.0824686,0,29.5542,-0.465928,-1.44318,-1,0.0715256,0
173692,389576096,20.2782,-2.01348,1.79936,-1,-0.079717,0,27.613,0.578114,-1.3085,1,0.0842382,0.915597
173692,389251746,40.3018,-2.31672,-2.86112,1,-0.0231424,0.864151,39.1924,-1.19415,0.418169,-1,0.0203477,0.737673
173692,389660650,40.6126,0.448166,2.08222,-1,-0.0869019,0.179318,49.9349,0.160898,-0.729201,1,0.0843602,0
173692,388832575,94.9453,-1.39567,-1.28479,1,0.0796918,0,22.6761,-1.13766,1.31982,-1,-0.0588482,0.521915
173692,388119090,32.5658,-1.74063,2.07634,-1,-0.088084,0,28.1925,0.163117,-1.07296,1,0.0865471,0
173692,388269059,50.0554,-1.58301,1.18684,1,-0.0515769,3.07787,42.8934,-1.40264,-2.03274,-1,0.0440403,0
173692,388774211,66.1111,1.14402,-0.0890306,-1,0.0555633,0,19.8448,-0.314223,2.07168,1,-0.0921663,0
173692,388638363,36.6452,0.504945,-1.32454,1,0.083113,0,39.4936,-0.493639,1.78381,-1,-0.0828272,0
173692,389442380,44.7348,0.719929,-0.0120163,-1,0.0479808,0,44.8491,0.749403,2.99414,1,-0.0579381,0
173692,388469678,36.2879,-0.990782,-0.20125,1,0.0612952,0,39.3499,-2.23921,2.90793,-1,-0.0638788,0
173692,388806244,36.1755,1.40567,-2.27053,-1,0.0269871,0,31.0313,-0.0846904,1.06617,1,-0.0419804,0
173692,389457972,29.0407,-1.24275,-0.0598981,-1,0.0540962,0.448021,33.6263,0.290417,-3.03269,1,-0.0416385,1.16841
173692,390387527,30.884,1.06882,-2.66452,-1,-0.00877448,0,36.3395,-0.568711,0.338763,1,0.021426,0
173692,390918191,9.83813,-1.13341,0.884703,-1,-0.0271665,21.8102,21.2913,2.04492,-2.01647,1,0.0442885,31.1102
173692,391130776,28.7332,1.57675,-2.19014,-1,0.0260252,1.37567,58.6879,0.51089,1.19769,1,-0.0478863,0
173692,389875208,36.7948,-1.42461,-2.16657,-1,0.0337249,0,9.75889,1.64737,0.530474,1,0.00443267,0
173692,391070568,41.9699,-1.28258,-2.20382,-1,0.032013,0.230099,34.3912,-0.633074,0.803608,1,-0.0207423,1.18437
173692,390742474,26.7034,-1.4744,2.69141,-1,-0.075498,0,29.9601,0.657305,-0.325,1,0.0686921,0
173692,390770962,66.9151,1.19886,-0.349333,1,0.0691712,39.7501,12.9525,-0.0727468,2.89096,-1,-0.0881788,8.77304
173692,390923346,50.5631,1.6108,-0.328131,1,0.072476,0,38.9872,1.72737,2.9774,-1,-0.0631034,0.252386
173692,391021966,45.0552,-0.754629,-2.59861,-1,-0.00454748,1.21665,44.1179,-0.286715,0.537133,1,0.00620717,0
173692,390074925,35.499,-2.13625,-0.0684728,-1,0.0483962,0,33.8094,-0.751534,-3.1226,1,-0.046374,0
173692,391729400,40.6982,-1.28911,1.39521,1,-0.0649222,2.04739,54.6435,-0.852077,-1.75356,-1,0.062286,0.314507
173692,392052088,29.4663,2.03295,-2.04991,1,0.0484045,0,27.613,0.185733,1.33967,-1,-0.0623556,1.39942
173692,392514699,42.0975,-0.941768,-1.47093,-1,0.084395,0,47.5924,-1.10271,1.65696,1,-0.0844888,0
173692,392223756,16.9619,-2.0561,1.2121,-1,-0.0492475,0,18.6413,1.08669,-2.31142,1,0.0215072,0
173692,392089950,42.1774,-1.97353,1.722,-1,-0.0766801,0,33.4629,-0.704806,-1.35104,1,0.0814784,0.356117
173692,391771422,83.1302,-0.424884,0.390978,1,0.0170252,1.20727,32.0585,-0.459758,2.74562,-1,-0.0742621,0
173692,392576153,34.4762,1.07307,2.04556,1,-0.0863581,0,50.8037,0.12112,-0.961194,-1,0.0910193,0
173692,392686409,28.7141,-1.51604,-2.93205,1,-0.0295464,0,27.1938,0.655814,0.148903,-1,0.0310504,0
173692,392790713,30.7559,-1.8898,1.51163,-1,-0.0713725,0,24.8002,-0.111732,-1.87728,1,0.0527793,0
173692,391592812,30.1586,-0.408299,-0.294711,-1,0.0660966,0.337956,36.2828,-0.157776,2.42533,1,-0.0846202,0
173692,391911444,50.2219,1.22989,0.429416,1,0.0141846,0,40.1273,-0.0153387,-1.40679,-1,0.0794469,0
173692,391451980,55.9303,1.48545,1.45962,1,-0.0668452,0,46.2749,1.03472,-1.6732,-1,0.0670581,1.31075
173692,393973703,23.8362,1.32512,0.731397,-1,-0.0120655,0,30.4045,-0.831434,-2.30511,1,0.021728,0
173692,394413431,35.101,1.33042,-1.88004,1,0.057493,1.1075,35.4599,-0.0812741,1.32368,-1,-0.0565241,0
173692,393114199,30.9458,-2.37218,-1.6964,-1,0.0631344,0,47.0811,-1.09903,1.51445,1,-0.0708607,0
173692,393916558,50.8929,-1.13796,-2.55478,1,-0.000383773,0.466416,28.1439,0.0369047,0.211145,-1,0.0299749,1.10626
173692,394228598,43.4232,-1.11184,2.79041,-1,-0.0753708,0,47.8691,-0.667759,-0.358162,1,0.0738899,0
173692,392964626,47.8725,-1.31563,-1.56348,1,0.0694014,0,44.2036,-1.00963,2.25418,-1,-0.0849299,0
173692,393420800,36.6239,0.150105,-2.78603,1,-0.0199373,4.76664,58.5354,0.260779,0.187696,-1,0.0324658,0.993295
173692,394159000,31.2198,0.0660948,1.76147,-1,-0.0818616,0,50.0126,-0.86975,-1.47838,1,0.0791161,0.507767
173692,393869334,35.1228,0.791751,-1.68241,1,0.0679168,1.09426,38.2831,-0.432447,1.32411,-1,-0.0597086,0
173692,394335942,40.8687,0.0145488,1.88853,-1,-0.0817348,0,53.5445,-0.992772,-2.43214,1,0.0137207,0
173692,394219173,38.6321,0.313614,-1.81695,1,0.0564741,0,46.2209,-0.450932,1.4268,-1,-0.0631884,0
173692,392925780,49.2869,1.61638,1.14122,-1,-0.0447997,0.295554,40.1745,1.14476,-1.92415,1,0.0507804,0
173692,393229845,11.6377,-2.08981,-2.32986,-1,0.0189411,0,18.281,1.52927,0.589092,1,-0.00275493,0
173692,394260644,40.3803,-1.23714,0.717121,1,-0.00775015,0.813703,46.4859,-1.71158,-2.60045,-1,-0.00242266,0
173692,394192748,36.7512,-1.23561,-1.87264,-1,0.0595702,0,39.8365,0.091843,1.11722,1,-0.0430603,0.437752
173692,394011803,31.7961,0.866215,1.71259,-1,-0.0788068,0,37.6835,0.1711,-1.18629,1,0.0860091,0.425101
173692,394543733,26.4722,-1.05662,-2.62003,1,-0.00417436,0.638733,26.1939,1.19242,0.29092,-1,0.0251655,0
173692,395065822,43.7114,0.221231,-1.61149,-1,0.0686489,0,38.2781,-0.716763,1.61756,1,-0.0746918,0
173692,395289198,35.8027,-1.95183,2.9649,-1,-0.0618704,0.323058,39.5558,-0.754503,-0.639142,1,0.0821998,0
173692,395335862,44.3296,-1.40646,-1.12866,1,0.0836898,3.53427,35.9089,-0.285528,2.36322,-1,-0.0864762,0.915651
173692,395205418,33.0358,-1.45941,2.81056,1,-0.0704573,0,25.1591,0.57447,-1.39299,-1,0.0829876,0
173692,395713530,42.2976,-1.587,-2.89894,-1,-0.0335574,1.94092,14.9758,0.738333,0.864374,1,-0.0226901,0
173692,395165594,34.1294,-1.22313,1.58324,1,-0.0719826,0,35.6652,0.295712,-1.60464,-1,0.0721076,0
173692,395265452,48.2817,-1.13891,1.97447,-1,-0.0904913,0,40.7595,-0.708577,-1.3462,1,0.0849091,0
173692,395577183,49.9743,1.55433,-2.34632,1,0.0186074,0,40.2161,1.3502,1.04035,-1,-0.0401265,0
173692,395724201,30.3191,-1.13949,0.591316,1,0.00038805,0.304728,31.038,0.757157,-2.8624,-1,-0.0260663,0.322701
173692,395380966,47.5995,-1.76157,2.18795,1,-0.0887439,0,45.9638,-1.33845,-0.383241,-1,0.0736661,0
173692,397194253,27.4361,-0.370112,-0.761176,-1,0.0847095,0,46.968,0.659485,2.57947,1,-0.0799685,0.975516
173692,396910023,32.5062,-1.2828,1.79701,1,-0.0867431,0,57.8258,-0.637671,-1.68897,-1,0.0724847,0
173692,396985895,43.0931,-1.60167,0.631298,-1,-0.00555938,0,40.5152,-0.755875,-2.47835,1,0.00791637,0
173692,396339596,18.4733,-2.08247,-1.43888,1,0.0824492,0,31.3524,0.381472,1.51569,-1,-0.0743133,0
173692,397246524,46.68,0.636675,-2.63078,-1,-0.00557645,0,39.0716,-0.215205,0.570318,1,-0.000301435,0
173692,396425745,41.6684,-2.00878,-1.37931,-1,0.0774307,0,44.5699,-1.17919,1.84307,1,-0.0804218,0
173692,397347768,42.4221,-0.0929265,-2.11212,-1,0.0363547,0.724999,49.2273,-0.152921,0.881555,1,-0.0243242,0
173692,396271410,45.8864,1.89665,-1.40896,-1,0.0745587,0,42.3993,0.74502,1.97305,1,-0.0839343,0
173692,397216010,42.6384,1.33679,-0.271416,-1,0.061239,0,49.9838,1.17439,2.65587,1,-0.0737731,0
173692,396351497,23.3037,1.60013,-1.41813,1,0.0808437,1.55356,40.2608,1.03188,1.36634,-1,-0.0652522,0
173692,396708175,33.8756,1.86344,-2.87622,1,-0.0263872,0.255031,28.9441,0.800007,0.310497,-1,0.0206417,0.245302
173692,396293508,20.639,1.53394,2.13328,1,-0.0888944,0,27.6635,-0.998114,-1.03402,-1,0.0881548,0
173692,396302740,31.2301,-1.55503,-1.30096,-1,0.0791958,0,50.2971,-0.939932,1.83035,1,-0.0827332,0
173692,397524085,40.1331,1.19652,1.73912,1,-0.0797103,0.452209,50.1679,1.30132,-1.39654,-1,0.0777867,2.76326
173692,396418560,58.8232,-0.554704,-1.55974,1,0.0684659,0,57.4415,-0.684287,1.53823,-1,-0.0662838,0
173692,397205091,38.4178,-2.14518,-2.90968,-1,-0.0271101,0,46.6455,-1.25589,0.193088,1,0.0313741,0
173692,397072955,40.3194,-1.18173,0.0659002,-1,0.0393704,0,33.6637,0.236921,-3.07697,1,-0.0406258,0
173692,398361074,51.1928,1.11828,2.27377,1,-0.0855004,0,39.2569,0.550684,-0.930499,-1,0.0865317,0.738166
173692,399134497,28.316,-2.14429,-2.31176,-1,0.017885,0,38.0041,-1.04232,0.959124,1,-0.0294102,0
173692,398650661,18.8885,-1.55815,-1.46463,1,0.0893738,0,65.9673,0.0229232,1.09111,-1,-0.0441886,0.633049
173692,397913819,42.6132,-2.33906,3.13475,1,-0.0466683,0,34.9204,-1.13528,0.0943681,-1,0.0430989,0.52211
173692,398671396,10.9076,-2.04068,-0.383223,-1,0.083467,0,29.4119,1.24078,1.2393,1,-0.053588,0
173692,398029126,22.4629,1.96884,-2.34958,1,0.0268974,0,23.4706,-0.55902,0.604832,-1,-0.00737486,0.517989
173692,398916862,47.9749,1.19918,-1.897,-1,0.0556811,0,31.9185,-0.121318,0.450083,1,0.00963414,0
173692,398468072,42.5924,-0.30963,-1.11396,1,0.087957,1.61778,43.7764,-0.864494,2.00457,-1,-0.0872988,0
173692,398658296,33.4881,0.893065,0.0987265,1,0.0414706,0,34.2906,-0.702729,-3.01205,-1,-0.0379139,0
173692,399783526,37.2879,0.316136,0.505046,1,0.00665152,0,30.4661,-0.847343,-2.81568,-1,-0.0195609,0
173692,399553279,18.6066,1.23543,2.13794,-1,-0.0857599,3.40216,31.3991,-0.813571,-0.967581,1,0.0864696,0
173692,399710879,43.7421,0.0981993,-1.15863,1,0.085289,0,45.7313,0.525254,2.15937,-1,-0.0877392,0
173692,399743611,105.316,2.0042,1.14138,1,-0.0453121,0,37.3842,2.08263,2.75218,-1,-0.0732687,0
173692,399455025,47.1555,0.327816,-2.19601,-1,0.031401,1.35789,42.6365,0.234853,1.07832,1,-0.0430136,0
173692,399854004,44.5718,1.34763,1.18883,-1,-0.0477697,0.634957,45.5929,1.23313,-1.99699,1,0.047981,1.51989
173692,399541782,19.8203,-1.17117,-1.66514,1,0.0728478,14.8116,19.0954,1.04324,1.47599,-1,-0.0669881,4.71892
173692,399993597,36.102,0.674468,0.948693,-1,-0.0295213,0,43.3965,-0.526125,-2.53546,1,0.000407629,0
173692,399748874,15.4984,-1.65011,0.840778,1,-0.0230889,0,19.2997,0.731717,-1.87778,-1,0.0602889,0
173692,400495553,49.6298,1.71608,-2.76561,1,-0.0173713,0.449976,40.7242,1.35773,0.492632,-1,0.00682444,0
173692,401105266,53.424,0.306004,-2.70171,1,-0.014022,0,36.4947,-0.141304,0.478495,-1,0.0101949,0
173692,401656786,44.6235,-0.796277,-1.276,1,0.081246,0.772846,49.488,-0.592258,2.10351,-1,-0.0874502,0
173692,401674183,24.7459,0.413274,0.704612,1,-0.0145328,0,93.8134,0.783993,-2.82132,-1,-0.0220557,0.550683
173692,401801015,26.9383,1.37753,-0.263469,-1,0.0696985,0,25.144,-0.886764,3.1205,1,-0.0528007,0
173692,402085707,52.6184,-1.24545,-0.577446,1,0.0800489,0,38.3632,-0.69293,1.92012,-1,-0.0877142,2.76309
173692,401548381,42.1013,-1.6119,1.47196,-1,-0.0675184,1.0353,44.9146,-2.04114,-1.70919,1,0.0648181,0
173692,401798684,21.3947,-1.23067,1.51638,-1,-0.0677287,0,32.6587,1.04823,-1.8328,1,0.0573766,0.194557
173692,401609336,58.8623,0.568149,-2.32417,1,0.0181586,0,38.6898,0.52182,0.192779,-1,0.0374918,0
173692,400907356,39.0289,1.39127,1.15592,1,-0.0497648,0.377859,27.9277,-0.177246,-2.15977,-1,0.0347642,0
173692,402689526,34.3059,0.702588,-2.42965,1,0.0116717,0,38.4245,-0.663159,0.700225,-1,-0.0115351,0.209058
173692,403038278,35.9173,-1.24261,1.41398,1,-0.0629307,2.06747,69.17,-1.44369,-1.98529,-1,0.0443432,0.409713
173692,403674598,28.951,1.97766,0.579047,1,0.00385134,0.969973,18.9222,0.107889,-2.14535,-1,0.030262,0
173692,403183947,49.9337,0.567405,0.49953,1,0.00724417,0,38.7997,0.166561,-2.79804,-1,-0.0205109,0
173692,403437755,26.3989,1.33008,2.64967,1,-0.0810787,0,30.9922,-0.574007,-0.540676,-1,0.0811092,0
173692,403013633,38.7556,-2.19818,0.410928,-1,0.0130666,0.877061,51.7546,-1.3852,-2.47358,1,0.00912314,0.556357
173692,403297697,67.5911,-0.517475,-0.921316,-1,0.0882987,0,61.8338,-0.142864,0.539291,1,0.00459258,0
173692,402952370,31.9742,-1.99468,-2.16937,1,0.038529,0.166083,46.2552,-1.59721,1.51297,-1,-0.0716599,0
173692,403010266,20.6205,-1.55861,0.950395,-1,-0.0292223,0,23.508,1.26211,-2.3749,1,0.0164391,0.314899
173692,402809498,37.0029,-0.388659,-0.512034,-1,0.0753935,1.95882,45.3221,0.619619,2.54909,1,-0.078028,0
173692,403076690,45.5131,-0.197312,-1.48931,-1,0.0747928,0.524807,45.7547,0.0974682,1.69104,1,-0.0781588,0
173692,402532384,35.0966,-1.36434,0.28617,1,0.0264168,0,32.8081,0.162774,-2.68828,-1,-0.0155403,0
173692,403818470,31.2441,2.02739,-0.556001,-1,0.0819647,0,34.7622,0.459322,2.6838,1,-0.0759565,0
173692,403238117,31.0124,-0.942709,-1.44168,-1,0.0841164,0.463878,34.1539,0.768644,1.46093,1,-0.069258,0
173692,403530133,22.2565,-1.94488,0.500845,1,0.00824588,0.672194,10.3456,0.900981,-2.70871,-1,-0.0128194,0.580602
173692,402540621,49.8015,-0.674782,-1.3479,-1,0.0833403,0.648852,79.5194,-0.649583,0.295723,1,0.0231748,0
173692,403712111,52.7453,-1.90589,-0.928622,1,0.0854541,0,39.3316,-1.37498,2.18692,-1,-0.0862152,0
173692,402947425,58.558,2.04481,-0.280914,1,0.0671457,0,38.4201,1.18158,-2.27421,-1,0.0263599,0
173692,402725572,59.1511,-0.946202,1.57629,-1,-0.0743081,0,45.9101,-0.878075,-1.96942,1,0.0507103,0
173692,403675976,46.3067,0.420967,2.34127,-1,-0.0895745,0,46.1951,0.515792,-0.83483,1,0.0894302,0
163796,96723332,26.7014,1.32995,-1.4596,-1,0.0828957,14.0082,22.9516,-0.861497,1.38768,-1,-0.0642213,23.8079
163796,96764074,33.8412,1.45187,1.5852,-1,-0.0740712,0,36.4029,-0.0561763,-1.50024,1,0.0770421,0
163796,96558397,53.4032,-1.87759,-0.249724,-1,0.0538135,0,38.5657,-1.66054,2.68314,1,-0.0652338,0
163796,96904718,24.8313,-1.49173,2.25504,1,-0.0792307,0,56.4061,-0.698257,-1.1163,-1,0.0805351,0.441032
